$ /Users/wangyc/Desktop/projects/PatentRadar/.venv/bin/python3 -m patentradar.cli competitor-search /Users/wangyc/Desktop/projects/PatentRadar/data/output/CN114512759B/task_package.json --output-dir /Users/wangyc/Desktop/projects/PatentRadar/data/output/CN114512759B
11:59:15 [patentradar.llm.codex] codex prompt size=4,223 chars model=gpt-5.5
12:05:00 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E4%BA%BF%E7%BA%AC%E9%94%82%E8%83%BD+MB56+628Ah+%E6%96%B9%E5%BD%A2%E7%94%B5%E8%8A%AF+%E5%B0%BA%E5%AF%B8&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:05 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:06 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:05:09 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:10 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=EVE+MB56+628Ah+prismatic+cell+datasheet&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:14 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:15 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E6%AC%A3%E6%97%BA%E8%BE%BE+SFC480+%E9%97%AA%E5%85%85%E7%94%B5%E6%B1%A0+%E7%94%B5%E8%8A%AF%E5%B0%BA%E5%AF%B8&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:17 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
12:05:18 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:05:23 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:24 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=Sunwoda+SFC480+battery+cell+dimensions&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:28 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:30 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E8%BF%9C%E6%99%AF%E5%8A%A8%E5%8A%9B+%E6%96%B9%E5%BD%A2%E7%94%B5%E8%8A%AF+%E9%95%BF%E8%96%84+%E5%B0%BA%E5%AF%B8+%E5%8F%82%E6%95%B0&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:31 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
12:05:32 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:05:35 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:36 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=AESC+prismatic+EV+cell+datasheet+dimensions&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:05:42 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:05:42 [patentradar.search.router] search filter dropped 28/400 results (top reasons: applicant_alias:比亚迪=7, static_domain:max.book118.com=6, static_domain:doc88.com=5, applicant_alias:byd=4, static_domain:docin.com=3)
12:05:42 [patentradar.modules.competitor_search.pipeline] module2 step2 publication=CN114512759B result_count=372 elapsed_ms=216175
12:05:42 [patentradar.llm.codex] codex prompt size=205,350 chars model=gpt-5.5
12:05:43 [httpx] HTTP Request: POST https://chatgpt.com/backend-api/codex/responses "HTTP/1.1 200 OK"
12:09:08 [patentradar.modules.competitor_search.pipeline] module2 step3 publication=CN114512759B candidate_count=9 elapsed_ms=206620
12:09:09 [httpx] HTTP Request: GET https://pushevs.com/2021/11/22/svolt-unveils-its-second-generation-l600-short-blade-battery "HTTP/1.1 308 Permanent Redirect"
12:09:09 [httpx] HTTP Request: GET https://pushevs.com/2021/11/22/svolt-unveils-its-second-generation-l600-short-blade-battery/ "HTTP/1.1 200 OK"
12:09:09 [httpx] HTTP Request: GET https://pushevs.com/images/Audi-e-tron-battery.avif?v=8f0858aad9c257515db6d1024a7f9ea0 "HTTP/1.1 200 OK"
12:09:10 [httpx] HTTP Request: GET https://pushevs.com/images/BYD-Blade-Battery-prismatic-cells.avif?v=8f0858aad9c257515db6d1024a7f9ea0 "HTTP/1.1 200 OK"
12:09:10 [httpx] HTTP Request: GET https://pushevs.com/images/Charging-limit-option-on-Hyundai-Kona-Electric.avif?v=8f0858aad9c257515db6d1024a7f9ea0 "HTTP/1.1 200 OK"
12:09:10 [httpx] HTTP Request: GET https://www.lifepo4-battery.com/Products/LiFePO4-Battery-Cell/196ah-short-blade-lifepo4-cell.html "HTTP/1.1 200 OK"
12:09:13 [httpx] HTTP Request: GET https://www.evlithium.com/Upfile/image/20231201/20231201175062756275.webp "HTTP/1.1 200 OK"
12:09:13 [httpx] HTTP Request: GET https://libattery.ofweek.com/recommendfriends-30536371.html "HTTP/1.1 200 OK"
12:09:13 [httpx] HTTP Request: GET https://www.evlithium.com/Upfile/image/20230218/20230218082652225222.webp "HTTP/1.1 200 OK"
12:09:14 [httpx] HTTP Request: GET http://www.cbea.com/djgc/202212/896581.html "HTTP/1.1 200 OK"
12:09:14 [httpx] HTTP Request: GET https://www.evlithium.com/Upfile/image/20231201/20231201181774357435.webp "HTTP/1.1 200 OK"
12:09:15 [httpx] HTTP Request: GET https://libattery.ofweek.com/2022-09/ART-36008-8120-30573395.html "HTTP/1.1 200 OK"
12:09:15 [httpx] HTTP Request: GET https://www.evlithium.com/LiFePO4-Battery/196ah-short-blade-lifepo4-cell.html "HTTP/1.1 200 OK"
12:09:15 [httpx] HTTP Request: GET https://www.evlithium.com/Upfile/image/20231201/20231201181774357435.webp "HTTP/1.1 200 OK"
12:09:16 [httpx] HTTP Request: GET https://www.ithome.com/0/587/804.htm "HTTP/1.1 200 OK"
12:09:16 [httpx] HTTP Request: GET https://img.ithome.com/newsuploadfiles/2021/11/022a42d1-0a9d-491d-920d-fa9c52db565b.jpg@s_2,w_820,h_461 "HTTP/1.1 200 OK"
12:09:17 [httpx] HTTP Request: GET https://m.sohu.com/a/672655583_114760 "HTTP/1.1 200 OK"
12:09:17 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
12:09:17 [httpx] HTTP Request: GET https://batteryfinds.com/wp-content/uploads/2023/09/SVOLT-196Ah-3.2V-LiFePO4-Blade-Battery-Cell-SpecificationDatasheet.pdf "HTTP/1.1 200 OK"
12:09:18 [httpx] HTTP Request: GET https://pushevs.com/2021/11/22/svolt-unveils-its-second-generation-l600-short-blade-battery "HTTP/1.1 308 Permanent Redirect"
